type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
10,0.0033319860231131315,0.0024020697455853224,0.003197283949702978,0.0025317564141005278,0.00035402114735916257,-0.001102725393138826,-0.002234880579635501,-0.002841786714270711,-0.002075510798022151,-0.0026932810433208942,0.0014790073037147522,0.0027127941139042377,0.0012956823920831084,0.0024091629311442375,-0.0029752440750598907,-0.0028892061673104763,-0.0001619066169951111,0.0012391414493322372,0.0021181374322623014,-0.0017197240376845002,-0.0035404134541749954,0.0031795238610357046,0.0005641359020955861,-0.0007497439510188997,0.002226497745141387,0.0012921070447191596,0.001787254004739225,-0.0029383411165326834,0.0009445084142498672,-0.0014671320095658302,-0.003796263597905636,-0.0025456957519054413,0.0032692677341401577,0.0024147015064954758,-0.0001128291551140137,0.002509470097720623,0.0021992221008986235,0.0032764647621661425,0.0031779997516423464,-0.003820735728368163,-8.285305739264004e-06,-0.0037487593945115805,0.0013458519242703915,-0.00044682150473818183,-0.0025893142446875572,-0.002003005240112543,-0.003698349930346012,0.002227111952379346,0.0018962585600093007,0.0006824141601100564,0.0036951464135199785,0.0029445441905409098,-0.0033713928423821926,-0.00020514866628218442,0.00343389343470335,0.0011838047066703439,-0.003840951481834054,0.0010166771244257689,-0.0022750638891011477,-9.954027336789295e-05,-0.00367387174628675,0.0012377385282889009,-0.0008240056340582669,-0.003445873036980629,0.0007439014152623713,0.001256398856639862,-0.0019300825661048293,-0.0020552780479192734,0.0013785235350951552,0.0012463107705116272,0.0007684072479605675,-0.00027416759985499084,-0.00046343455323949456,-0.0018516299314796925,-0.0025729849003255367,-0.00010936790204141289,0.0010339942527934909,0.0037019457668066025,-0.0009438373381271958,-0.00037512416020035744,0.0024759366642683744,-0.0019993563182651997,0.0011385525576770306,-0.003631883068010211,-0.0014497842639684677,-9.838560072239488e-05,-0.003522217273712158,-0.0037170620635151863,0.002249538665637374,-0.0014623005408793688,-0.002140737371519208,-0.003601645352318883,0.0013788429787382483,-0.003907178062945604,-0.003514379495754838,-0.0005875342758372426,-0.0030029923655092716,-1.7361831851303577e-05,0.0006174204172566533,-0.0030001727864146233,-0.0009001752478070557,0.0032018772326409817,0.000878496968653053,-0.0022308980114758015,-0.002649906324222684,0.0019519842462614179,-0.0031647812575101852,0.0034340175334364176,-0.0036555547267198563,0.000856913800816983,-0.001632572733797133,-0.0010907946852967143,-0.0031270442996174097,0.003817168064415455,-0.0023084604181349277,0.0013978690840303898,-0.002835184335708618,0.0027881378773599863,-0.00022524983796756715,-0.0020585786551237106,-0.0029848406556993723,-0.002618913073092699,0.0004610827600117773,0.001745096524246037,-0.0034490288235247135,-0.002311409916728735,0.0026680296286940575,-0.0005353629239834845
11,-0.0032597221434116364,-0.0015729897422716022,-0.00011436002387199551,-0.0019873653072863817,-0.0009788034949451685,-0.0024600340984761715,0.003286295337602496,0.0012571049155667424,0.0024453264195472,-0.000924356805626303,-0.0014217512216418982,-0.0028844827320426702,0.00020286756625864655,0.00036982703022658825,0.0010176373180001974,0.001993676647543907,-0.00219061691313982,0.0018443954177200794,-0.0013666147133335471,0.0035352306440472603,-0.0007271948270499706,0.0035729375667870045,0.0036739700008183718,0.0020315407309681177,-0.0030814066994935274,-0.0037443845067173243,0.002220466732978821,-0.0022470662370324135,0.0023919197265058756,0.0013382976176217198,-0.0017169690690934658,-0.003673797007650137,-0.0013996596680954099,0.000134305635583587,-0.0035118991509079933,-0.0008476240327581763,-0.002036324003711343,-0.0010998367797583342,-0.0005330860731191933,-0.0022366272751241922,-0.002454474801197648,-0.0036945834290236235,-0.001589866471476853,-0.0008336519240401685,-0.0022046815138310194,-0.0030650701373815536,-0.0012521118624135852,0.0015951375244185328,0.0033892816863954067,0.002373850904405117,-0.0010222935816273093,0.0016839684685692191,-0.0014663567999377847,0.0012954837875440717,-0.0012881153961643577,0.0013372766552492976,0.0006126337684690952,0.0030862041749060154,-0.0021867055911570787,0.0015619238838553429,0.0014629615470767021,0.0008198792347684503,0.000850492506287992,0.0025744615122675896,0.0025978756602853537,-0.001399097964167595,-0.003331421408802271,-0.0008101356215775013,0.0015858735423535109,-0.0010657901875674725,0.002670131390914321,-0.0014306459343060851,0.002525577088817954,0.003067184239625931,-0.0005372542073018849,0.00010921694774879143,-0.0005475915386341512,-0.001921021263115108,0.0008141975849866867,0.0021133837290108204,-0.002945302752777934,-0.0033154156990349293,-0.0013487173710018396,-0.0012745795538648963,0.00225520390085876,-0.0020382015500217676,0.002184848301112652,-0.00011840867955470458,0.0008964510052464902,-0.00017405305698048323,-0.003551994450390339,0.0032364472281187773,0.0031549264676868916,-0.0023218782152980566,-0.0022934169974178076,-0.0035722723696380854,-0.003862632205709815,0.00267963157966733,-0.001480625243857503,-0.0028702071867883205,0.003257771721109748,-0.0005486853769980371,-0.0038435582537204027,0.0026057909708470106,-0.001837360323406756,0.002303164917975664,-0.001205218955874443,-0.0018145510694012046,-0.0008088742615655065,-0.003871162422001362,0.0005182265886105597,0.0006111676339060068,0.0035579020623117685,0.0027478865813463926,0.0030917960684746504,-0.0018743871478363872,0.001331557985395193,-0.0017062973929569125,-0.0014052974293008447,-0.002611222444102168,0.0022901147603988647,0.002378120319917798,0.0025506685487926006,0.0007135237683542073,-0.000753212661948055,0.00011204349721083418,0.002757221693173051,0.003775750519707799
12,-0.0003775330842472613,0.0013763717142865062,-0.003144944319501519,-0.0019618994556367397,0.001752670155838132,-0.001443176413886249,-0.0016436943551525474,-0.0005889791646040976,0.0034396881237626076,-0.00016979550127871335,0.0004932772717438638,0.00018348218873143196,0.0021735848858952522,-0.001259438693523407,-3.257954813307151e-05,0.0023747673258185387,-0.003319944255053997,-0.0013607250293716788,-0.003558018710464239,-0.0018345224671065807,0.003242668230086565,0.002139786956831813,0.0026807845570147038,0.0029305038042366505,0.002700967248529196,-0.0018722552340477705,-0.0035331251565366983,0.002616038080304861,0.0013280449202284217,0.0024032453075051308,0.0018980621825903654,0.0012861101422458887,-0.002306599635630846,0.003036071779206395,0.002845753449946642,0.0022077765315771103,-0.0016632030019536614,-0.0006614615558646619,0.0018547303043305874,0.002435897709801793,-0.003883465426042676,0.0019120671786367893,-0.0026206669863313437,0.0009698166977614164,-0.002631327137351036,0.0012285539414733648,0.002054358134046197,0.003185800975188613,0.0030571657698601484,-0.00206729001365602,-0.002147043589502573,-0.0019705684389919043,-0.0009340252727270126,0.0007623330457136035,0.003536350093781948,-0.002409277018159628,-0.002092476934194565,0.0018564924830570817,-0.0016826161881908774,-0.0008095518569462001,-0.0022839901503175497,-0.001543799415230751,0.0016942108049988747,0.0017215113621205091,-0.002405446721240878,-0.002595600439235568,-0.0020882843527942896,0.0004304649482946843,-0.0010763040045276284,-0.0013370215892791748,0.0029826276004314423,-0.0010648129973560572,-0.002498939633369446,0.0035190884955227375,-0.0004811702237930149,0.0023900370579212904,0.0011947191087529063,-0.002065523760393262,0.003568263491615653,-0.002931582508608699,0.0007482279324904084,-0.0027443361468613148,-0.00247602304443717,0.0034519208129495382,0.003020684467628598,0.000737853639293462,-0.0013129358412697911,0.0004559835942927748,0.002422874793410301,0.0021653342992067337,0.0017918131779879332,0.0017282133921980858,-0.002067079534754157,-0.001758532365784049,-0.0022803235333412886,-0.0019543201196938753,-0.0019687507301568985,-0.0013252879725769162,-0.0021290327422320843,-0.0033567145001143217,0.0021136277355253696,-0.0016320343129336834,0.002766949124634266,0.001882988028228283,-0.0004016730817966163,-0.000893249234650284,0.0038910654839128256,0.0021207809913903475,-0.002352889394387603,-0.0036195258144289255,-0.001576818060129881,0.0013445313088595867,-0.0015884179156273603,0.0011430029990151525,-0.0010689861373975873,0.0013854041462764144,-0.0008973116055130959,-0.0022682941053062677,-0.0011466474970802665,0.0006399561534635723,0.0006910138763487339,0.0024133496917784214,-0.00031430454691872,-0.0014605439500883222,-0.0037228025030344725,-0.0019972408190369606,-0.003205646527931094,-0.0004878054023720324
13,-0.00048719425103627145,0.0014877674402669072,-0.002415184397250414,-0.0011252504773437977,-0.002843189984560013,-0.0020443627145141363,0.0012536603026092052,-0.0008732097339816391,0.001822824589908123,-0.0017159105045720935,0.0011717096203938127,0.003496488556265831,-5.998772394377738e-05,-0.003694137092679739,-0.0038944801781326532,-0.0026707593351602554,-0.002024854766204953,0.00184258830267936,2.348603266000282e-05,0.0028783422894775867,0.0010515291942283511,-0.0017628157511353493,-0.003270638408139348,-0.0020441985689103603,8.032842015381902e-05,-0.0031757918186485767,0.0029687765054404736,0.0012882633600383997,-0.002602014923468232,-0.0036132144741714,0.0006313277990557253,-0.000985604478046298,0.0032331272959709167,-0.0030816709622740746,0.0012685166439041495,-1.952576894836966e-05,-0.003635516157373786,0.001982933608815074,0.0003417246916797012,0.0005986672476865351,-0.0032732204999774694,-0.0024140372406691313,-0.0008724857470951974,-0.003439079038798809,-0.0019218757515773177,-0.0020962893031537533,0.001740306499414146,0.0008883146801963449,0.0016090619610622525,0.0014741389313712716,-0.0036910835187882185,0.0019385464256629348,0.0005970653146505356,-0.003533715382218361,-0.0019926733803004026,0.000721908756531775,-0.003468876937404275,-0.0026935578789561987,0.00359263364225626,0.002641951199620962,-0.0016386976931244135,-0.0031121266074478626,0.0005669565289281309,-0.0010687799658626318,0.0032472889870405197,-0.0035922254901379347,-0.0013597006909549236,0.0013314065290614963,-0.0017965073930099607,0.0009331659530289471,0.003679021494463086,-0.002651891438290477,-0.0015620107296854258,0.002104566665366292,-0.00319201173260808,-0.0016715213423594832,-0.0036522720474749804,0.0007691337377764285,-0.0009282769751735032,0.00313440035097301,-0.0019964457023888826,-3.634358290582895e-05,-0.003692829282954335,0.0005832308088429272,0.0017592785879969597,0.002381047233939171,-0.0021940679289400578,-0.0011975871166214347,-0.00010444887448102236,-0.0019301753491163254,0.0006807288737036288,-0.001906400779262185,-0.0021113380789756775,0.0007340298616327345,-0.0002622806641738862,0.001685794093646109,0.0002953725343104452,-0.0024913439992815256,0.0029272479005157948,0.000958913064096123,-0.0028117545880377293,0.0010916863102465868,0.0007206700975075364,-0.000472946441732347,-0.00048377702478319407,-0.002211443381384015,0.001473361044190824,0.002485981909558177,0.0028402351308614016,0.0013631146866828203,0.003829331835731864,0.003585334401577711,-0.00209588254801929,0.0028697338420897722,-0.0017244734335690737,-0.0018246700055897236,-0.0003278328513260931,-0.0014778019394725561,0.0017937803640961647,0.0023485529236495495,0.0017088227905333042,0.0007998526562005281,-0.001835086615756154,0.0004447388637345284,-0.003504099091514945,-8.688303205417469e-05,0.00318759772926569,5.4031730542192236e-05
14,1.39423027576413e-05,-0.0011796366889029741,-0.001868323888629675,0.00012278836220502853,0.00288985762745142,0.00310795777477324,0.0036670456174761057,-0.00169476680457592,0.003467994276434183,-0.0012585587101057172,0.0024835290387272835,0.00011579831334529445,-0.0018925238400697708,0.002881714142858982,-0.0011826662812381983,-0.0019709989428520203,-0.0024761289823800325,-0.0038752425462007523,0.0019431737018749118,-0.0014474904164671898,-0.00082058843690902,0.0034366075415164232,-0.0028870177920907736,0.0027638147585093975,-0.002664023544639349,0.0024359889794141054,0.0024968842044472694,0.00029012237791903317,-0.002559707732871175,-0.0017292510019615293,-0.0029903457034379244,0.00040014772093854845,-0.002008604584261775,0.003794959979131818,-0.0023333095014095306,-0.0023823734372854233,0.002702370984479785,-0.0013476313324645162,0.002778531052172184,0.0005519158439710736,0.002786154393106699,-0.0019082044018432498,0.0014781089266762137,0.0034595192410051823,0.0012958188308402896,0.0017177182016894221,0.002849909011274576,-0.0015309869777411222,-0.00037991232238709927,0.00036960496800020337,-0.002105126855894923,-5.7661571190692484e-05,0.0004441816417966038,-0.0011548914480954409,-0.0028130095452070236,0.0036322304513305426,0.001462725573219359,0.0017009662697091699,-0.0010231652995571494,-0.0013821411412209272,-0.0017169403145089746,-0.0037391174118965864,0.0038075195625424385,0.0011805915273725986,-0.0032285021152347326,0.0009604506194591522,0.00024456740356981754,0.0013070410350337625,-0.002739732852205634,-0.00010023499635281041,0.0031502433121204376,-0.0018296607304364443,-0.0012963928747922182,-0.000567372830118984,7.085552351782098e-05,0.00349611253477633,0.002789519028738141,0.003005881095305085,-0.0023972680792212486,-0.0020486176945269108,0.0009636821341700852,-0.0025350223295390606,-0.003442278364673257,-0.002872932469472289,-0.0005267633823677897,-0.001220340491272509,-0.0030576554127037525,0.001136238221079111,-0.0030000703409314156,0.00043635806650854647,0.00237953569740057,0.0007036331226117909,-0.0031251301988959312,-0.0022015408612787724,-0.0032320127356797457,-0.00016701853019185364,0.001308940351009369,0.0037650635931640863,-0.0016896735178306699,-0.0032614506781101227,-0.0010715466924011707,-0.002297994215041399,-0.0025773753877729177,-0.003214198397472501,-0.0033925450406968594,0.0005387085839174688,-0.0010111687006428838,0.0004111649177502841,-0.0025463346391916275,0.0023435386829078197,0.002359333448112011,0.0017593534430488944,-0.0002840351953636855,-0.0024201173800975084,-0.0008344862726517022,0.0013694136869162321,0.0008229787345044315,0.003412537509575486,0.003455397207289934,-0.0020606224425137043,0.003790234914049506,0.0011569694615900517,0.0008334123413078487,-0.0028012865222990513,-0.0007146744756028056,0.0008073115604929626,-0.0019252035999670625,0.0020735871512442827
15,-0.0027559346053749323,0.0031281947158277035,0.0027228975668549538,0.00017378090706188232,0.0021159497555345297,0.003160012885928154,0.0026570865884423256,-0.00222206162288785,0.0007014929433353245,0.0005942341522313654,-0.0030538879800587893,0.0017025591805577278,-0.0012686640257015824,0.000880916602909565,0.001161474152468145,0.0027611644472926855,0.00043075604480691254,-0.0020530400797724724,-0.0024326660204678774,0.003919720184057951,0.0011659571900963783,-0.0009400142007507384,0.00046526320511475205,0.0006744390120729804,0.0016458970494568348,-0.0035829804837703705,0.00035109269083477557,0.00334059982560575,-0.0016348966164514422,-0.0006508061778731644,0.003599924733862281,0.0015983781777322292,-0.0037713965866714716,0.0010688924230635166,-0.0001827276573749259,0.0009554314892739058,-0.0024629004765301943,-0.002342886058613658,0.003182709217071533,-0.00310864788480103,-0.0032485758420079947,-0.0021845425944775343,0.0004284747701603919,0.003631289815530181,0.0037814276292920113,-0.001570239313878119,0.0029700719751417637,0.00233076186850667,0.002385786734521389,0.0012912083184346557,-0.0017418399220332503,0.0008439981029368937,0.003776892088353634,0.0012822262942790985,-0.0006065734196454287,0.0004480504721868783,0.0033965769689530134,-0.0006057602004148066,-0.0005393494502641261,0.0019666231237351894,0.002600389067083597,-0.0020290929824113846,-0.003061411902308464,-0.0004976526834070683,-0.002826818497851491,0.0031909337267279625,-0.0005470654577948153,0.002392927184700966,-0.003885940182954073,0.0030786849092692137,-0.0034908903762698174,-0.002779091475531459,-0.0010265469318255782,0.002277562627568841,-0.002380029298365116,0.003131191711872816,0.0018205989617854357,-0.003185970475897193,-0.0017272965051233768,0.0033511922229081392,0.0017403103411197662,0.0018188499379903078,0.001216917298734188,-0.0021310027223080397,0.0016526085091754794,-0.000403561134589836,-0.0018303198739886284,0.003443207126110792,0.0037565974052995443,-0.0018339790403842926,0.0025864550843834877,-0.00019517389591783285,-0.00039862666744738817,-0.0013102226657792926,0.0027717766351997852,0.003369112266227603,0.0007553451578132808,-0.0028067133389413357,0.00034171121660619974,-0.002191323321312666,-0.003562615253031254,-0.003528522327542305,-0.002412597183138132,-0.0019551252480596304,-0.00329727865755558,-0.0028810228686779737,0.0004386848595459014,0.002195315435528755,-0.003908841870725155,0.0014400334330275655,-0.000443984754383564,-0.002172471722587943,0.0034417312126606703,-0.002455941867083311,-0.0026134394574910402,-0.00031066921656019986,-0.00161068351007998,-0.0020637260749936104,0.002720147604122758,0.003804996609687805,-0.0024428756441920996,0.002216579392552376,-0.0012089329538866878,-0.002315049758180976,0.002724740421399474,-0.0026402061339467764,-0.0010970830917358398,-0.0013869564281776547
16,-0.00025950316921807826,0.0007418975001201034,-0.001921621966175735,0.0010910890996456146,-0.0030209491960704327,0.0014961124397814274,-0.001210664864629507,0.0023172206711024046,0.0018933264072984457,-0.0022905035875737667,-0.0015008811606094241,-0.0022945296950638294,5.972496001049876e-05,0.001107252319343388,0.000649307097773999,0.0009083993500098586,0.0010833109263330698,-0.0026765011716634035,-0.0015205035451799631,0.00023032177705317736,0.003704027272760868,-0.002459349110722542,0.0003082017065025866,-0.003379212226718664,0.003054969012737274,-0.0009874043753370643,-0.002044391119852662,0.0017925661522895098,0.0004790648818016052,-0.0011451924219727516,0.0034041753970086575,0.001513705588877201,0.00290412618778646,0.0009465024922974408,0.0023943446576595306,0.003313696477562189,0.003328405786305666,-0.0034604899119585752,-0.00168444006703794,-8.44798796606483e-06,0.0019224220886826515,-0.0024943125899881124,-0.0014176788972690701,-0.003790963441133499,-0.0034585867542773485,0.0030663113575428724,0.0035146160516887903,0.0036155495326966047,-0.0036003829445689917,-0.0021721669472754,-0.0003996682644356042,0.0008381596417166293,-0.002806906122714281,0.00306174554862082,0.0004524370306171477,0.0012638743501156569,0.0017693102126941085,-0.0001781516766641289,-0.0034907558001577854,-0.002800180111080408,-0.0017021801322698593,0.0019829776138067245,-0.0014247596263885498,0.00172743562143296,-0.0007332249660976231,-0.001742045977152884,0.00011512885248521343,0.0018533694092184305,-0.0038055088371038437,0.0029665378388017416,-0.0015871907817199826,-0.0003345076984260231,0.003191945841535926,-0.0023838782217353582,0.002063412917777896,-0.0033953688107430935,-0.0010314409155398607,-0.0018981281900778413,0.0007490719435736537,-0.002537207677960396,-0.0015219452325254679,-0.0030440252739936113,-0.00039050300256349146,-0.0029125348664820194,0.0015484155155718327,-0.0021909489296376705,0.0012171855196356773,-0.00029619329143315554,-0.000772137544117868,0.0032459739595651627,-0.0037083502393215895,0.003866450162604451,-0.002003635512664914,0.0019594032783061266,5.571119618252851e-05,0.001626930315978825,0.00018786397413350642,-0.0037018167786300182,-0.0015170787228271365,0.003320812713354826,-0.00014367297990247607,0.0017840358195826411,0.0004015247686766088,-0.002368811285123229,-0.0029801689088344574,0.0034977386239916086,0.0004969890578649938,-0.0035275293048471212,-0.0035049868747591972,-0.00020413828315213323,0.0035553225316107273,-0.0030272011645138264,0.0009719902300275862,-0.0005204859771765769,0.0020640059374272823,-0.0010516903130337596,-0.0004559888911899179,0.0034895555581897497,0.0009984432253986597,0.0002862121909856796,-0.002880503423511982,0.0031029435340315104,0.0028592078015208244,0.0027414553333073854,0.0013514587190002203,0.0003794404328800738,-0.002656992757692933,0.00217748642899096
17,0.0011356886243447661,0.00024712138110771775,0.002422442426905036,-0.002710249973461032,0.0005236718570813537,0.0011579471174627542,0.0020451638847589493,-0.0001688920019660145,-0.0029617762193083763,0.0011605042964220047,0.0015697769122198224,0.0013848578091710806,-0.0006465123151428998,-0.0015385563019663095,0.0004201580013614148,0.0037828756030648947,0.0027345316484570503,-0.0001813971612136811,0.001775555545464158,-0.0020119529217481613,-0.00016570696607232094,9.337957453681156e-05,-0.003793118754401803,-0.0016698910621926188,0.002716916613280773,-0.0007977634086273611,-0.003696415340527892,-0.002142814453691244,-0.0008249505772255361,-0.0016966038383543491,9.206301911035553e-05,0.0017833284800872207,-0.0004382900951895863,0.001960702007636428,-0.00040453727706335485,-0.001888485625386238,-0.0029251673258841038,-0.0010809996165335178,0.0022983639501035213,-0.0013089841231703758,-0.003745498601347208,-0.0026252802927047014,-0.0017721777549013495,0.0031561772339046,-0.0034561720676720142,-0.00025914731668308377,-0.0002136121183866635,-0.0021865786984562874,0.0016020657494664192,-0.003080169204622507,0.003435682039707899,-0.0030838586390018463,-0.0009642699733376503,-0.00031629152363166213,-0.0021447937469929457,-0.0006091484101489186,-0.001801404869183898,-0.0017218872671946883,0.00251558399759233,0.0021701438818126917,0.001543472521007061,-0.0001328108919551596,0.0021839416585862637,-0.0015698574716225266,0.001453549601137638,0.0028377892449498177,-0.003256760537624359,-0.00215241895057261,0.0030741835944354534,-0.003801861312240362,-0.0019056317396461964,-0.0036168363876640797,0.003023075172677636,0.003262958489358425,0.001963120885193348,0.0022652253974229097,-0.000548284500837326,-0.002594578545540571,0.002541341120377183,1.0874834970309166e-06,0.0010877072345465422,-0.0019873722922056913,0.0019751694053411484,-0.0016272205393761396,0.00037552020512521267,0.0012643297668546438,0.0011956436792388558,-0.003338823327794671,-0.0008822384406812489,0.001645579468458891,-0.0001614838110981509,-0.002463144948706031,0.0027240475174039602,-0.0007816633442416787,0.003544927341863513,0.0015903357416391373,-0.00031028434750624,0.003316223155707121,0.001097972854040563,-0.0015883786836639047,0.0025483882054686546,-0.001960783265531063,-0.0016758365090936422,-0.002081326674669981,-0.002728458261117339,0.0036470096092671156,0.002034410135820508,0.00041170037002302706,-0.000982327968813479,0.0005070663755759597,-0.0016860190080478787,0.0005554631934501231,-0.0014592676889151335,0.0037936256267130375,0.0031536053866147995,-0.0016255200607702136,0.0038480046205222607,0.002144038211554289,0.0017946725711226463,-0.001384635572321713,0.0024213253054767847,-0.003418578300625086,-0.0005729671102017164,0.0019751512445509434,0.0013850543182343245,0.003677417291328311,-0.0020145298913121223,0.00180406728759408
18,0.002594065386801958,0.002668380970135331,-0.003462883410975337,-0.003631035564467311,-0.003694567596539855,-0.0029637839179486036,0.0016538877971470356,0.00048669151146896183,-0.0003588300896808505,-0.002935267984867096,-0.00030918358243070543,0.00229011126793921,0.0011093119392171502,-0.001889717415906489,-0.0005377235356718302,0.0010602740803733468,-0.0013560036895796657,0.0002099804551107809,-0.0015153640415519476,0.0026186902541667223,0.001814722316339612,0.0036661927588284016,-0.0023111184127628803,0.0035265209153294563,-0.001959308283403516,0.001126908347941935,-0.0020662846509367228,-0.002246362389996648,0.003495581913739443,-0.0037451437674462795,-0.0008668086375109851,0.002424325095489621,0.0010849423706531525,0.0025004681665450335,-0.00351919187232852,-0.0016742825973778963,-0.0006195431924425066,0.0011219014413654804,-0.0010528645943850279,0.0036731415893882513,-0.0020366280805319548,-0.0012833791552111506,-0.0012014247477054596,-0.0003348884347360581,0.002176585840061307,0.003595407120883465,-0.0013072711881250143,0.0005123079754412174,0.002417286392301321,-0.002132776193320751,-0.0014959961408749223,-0.002677464159205556,0.0009001037105917931,-0.0013290790375322104,-0.002144019352272153,-0.0009027838241308928,0.003545093350112438,-0.0007031641434878111,0.002874852856621146,-0.0009376747766509652,0.0004536168708000332,0.00119683553930372,-0.0005455889622680843,0.0015897167613729835,-0.0038213024381548166,0.00343045755289495,0.0020770346745848656,-8.011620957404375e-05,-0.003797633573412895,0.0029717509169131517,0.0029547729063779116,-0.0017079892568290234,-0.0022971127182245255,-0.0036167034413665533,-0.00011428861762396991,0.0026209638454020023,0.003095107153058052,0.0030784192495048046,-0.0025458568707108498,-0.002276219194754958,-0.0018811076879501343,-0.003731039585545659,-0.00352051155641675,0.0016252849018201232,0.0021873728837817907,0.0006750090979039669,-0.002427053404971957,-0.0010137001518160105,0.0005505334120243788,-0.003461042419075966,-0.0014121982967481017,0.0004673855728469789,-0.00030319546931423247,0.0010423394851386547,0.0010612418409436941,-0.0003081752802245319,-0.002037316793575883,0.0035607232712209225,-0.0011488418094813824,0.0017848566640168428,-0.001270682318136096,0.001657790970057249,-0.0010781544260680676,0.002401095349341631,-5.0395727157592773e-05,0.0013565262779593468,2.864426096493844e-05,0.003167194314301014,-0.0023757729213684797,0.0037068049423396587,-0.002916556317359209,-0.001818229560740292,-0.002630336908623576,-0.0017083773855119944,-0.0012805138248950243,0.0005119495326653123,0.0008038959349505603,0.0037171414587646723,-0.003729084273800254,-0.0032304881606251,-0.0016385754570364952,0.0004147410800214857,-0.0022632915060967207,-0.0031848473008722067,-0.002404044847935438,-0.0021923910826444626,-0.0038377614691853523,0.0003581831988412887
19,-0.0005081730778329074,0.0008938584360294044,0.0007220855914056301,-0.001640066271647811,-0.003298384603112936,-0.0032878094352781773,0.0014280860777944326,0.0006933024269528687,0.00303086475469172,0.0008040156681090593,-0.00127115729264915,0.002125212922692299,-0.00035669124918058515,0.0015844128793105483,-3.406390896998346e-05,0.0014972148928791285,0.003895118599757552,0.00027167893131263554,-0.00036323306267149746,-0.001992982579395175,0.0031835418194532394,0.0009200877393595874,-0.0007456564926542342,0.0007393910200335085,0.0015782550908625126,0.0026968694292008877,-1.538967808301095e-05,0.0023521643597632647,0.0008771736756898463,0.0006264049443416297,-0.0008375893230549991,-0.001947893644683063,-0.0029259969014674425,-0.0008399891084991395,-0.0021923521999269724,0.001831652014516294,-0.003366614691913128,-0.002866187831386924,0.003800984239205718,0.00044823659118264914,0.00345681537874043,-0.0029357578605413437,-5.360564318834804e-05,-0.0017857986968010664,0.002118527889251709,0.003559752833098173,-0.0012653718004003167,0.002539901528507471,0.003759965766221285,-0.0008071763440966606,0.003049022052437067,0.000529213051777333,-0.0014100514817982912,0.003215080127120018,-0.003895529080182314,-0.0012239491334185004,0.0028141075745224953,-0.0013995006447657943,0.0035267432685941458,0.002288732910528779,0.0017937151715159416,-0.0013724623713642359,-0.0007227925234474242,-0.0039217290468513966,-0.0011958044487982988,0.0012132254196330905,-0.002346709370613098,0.002084102714434266,0.0028590988367795944,-0.002676388481631875,0.00349179795011878,-0.000908927817363292,0.002726225880905986,0.002086234511807561,0.00302324746735394,-0.0008384943939745426,0.002960408106446266,-0.002691057976335287,0.0014480141690000892,0.002407586667686701,0.003397627966478467,0.00018286198610439897,0.0006246806005947292,0.003392517799511552,-0.000484257354401052,0.003052240004763007,-0.0019715502858161926,-0.0007575739873573184,-0.002826226642355323,0.0013305034954100847,-0.0032645605970174074,0.001830218592658639,-0.001174102770164609,-0.0010501642245799303,-0.001682981033809483,0.0001751959789544344,-0.0024129794910550117,-0.0021252117585390806,-0.00042100984137505293,-0.0029122442938387394,0.00018598517635837197,0.0007573370239697397,0.0034265397116541862,0.0036438871175050735,-0.0021062286105006933,-0.001522921840660274,0.0009400641429238021,-0.0007415396976284683,0.003429685952141881,0.000995009788312018,0.0035810822155326605,0.00017370993737131357,-0.003275226103141904,-0.000512774393428117,0.003777799429371953,-0.0007450589328072965,-0.0017141300486400723,-0.00035202823346480727,-0.001423993962816894,-0.0033313632011413574,0.0007479983032681048,-0.002600019797682762,0.0021638672333210707,-0.0014485121937468648,0.002196424873545766,-0.0020635633263736963,0.00046164009836502373,0.002854979131370783
